highest_charting_position,number_of_times_charted,track_name,streams,artist_name,artist_followers,track_id,popularity,danceability,energy,loudness,speechiness,acousticness,liveness,tempo,duration_ms,valence,key
56,2,Selfish Love (with Selena Gomez),6020785.0,DJ Snake,7408249.0,3XoflnowYPFRPOh3uFvHcm,74.0,0.723,0.646,-7.973,0.102,0.0206,0.0994,110.971,168649.0,0.443,F
12,14,Snowman,5454807.0,Sia,20528724.0,7uoFMmxln0GPXQ0AcCBXRq,77.0,0.716,0.512,-6.257,0.0331,0.483,0.0928,104.957,165907.0,0.326,C#
168,1,DAYWALKER! (feat. CORPSE),5439646.0,Machine Gun Kelly,3868320.0,2NnJpRXIlx35Vij3bPZO0h,74.0,0.632,0.922,-2.173,0.0794,0.00558,0.0927,88.972,137747.0,0.497,G
19,38,La Curiosidad,5198514.0,"Jay Wheeler, DJ Nelson, Myke Towers",1650912.0,4HYDUMY0xSpeBr0AMY9cUz,82.0,0.845,0.677,-4.798,0.136,0.269,0.108,90.013,219048.0,0.68,B
86,12,All We Got (feat. KIDDO),5156937.0,Robin Schulz,2786366.0,1FP9s72rDYty6mfoOEYKnE,74.0,0.504,0.76,-4.246,0.0426,0.286,0.151,183.933,190218.0,0.64,E
6,60,Say So,5103528.0,Doja Cat,8671649.0,3Dv1eDb0MEgF93GpLXlucZ,82.0,0.787,0.673,-4.583,0.159,0.264,0.0904,110.962,237893.0,0.779,B
157,9,Hope,5085527.0,XXXTENTACION,29566516.0,2ZRo7axmMPeSVUvDbGkJah,84.0,0.592,0.457,-6.081,0.0603,0.661,0.146,146.04,110886.0,0.225,A
149,46,The Less I Know The Better,5084635.0,Tame Impala,5064200.0,6K4t31amVTZDgR3sKmwUJJ,84.0,0.64,0.74,-4.083,0.0284,0.0115,0.167,116.879,216320.0,0.785,E
109,6,I Feel It Coming,5079857.0,"The Weeknd, Daft Punk",35340069.0,3dhjNA0jGA8vHBQ1VdD6vV,80.0,0.773,0.819,-5.946,0.118,0.428,0.0679,92.987,269187.0,0.585,C
12,37,Mood Swings (feat. Lil Tjay),5068349.0,Pop Smoke,6852509.0,5rZlwNFl01HqLWBQGryKSm,82.0,0.48,0.602,-6.335,0.368,0.487,0.0848,179.798,213333.0,0.269,A#
123,26,Someone To You,5054881.0,BANNERS,419151.0,2f0pn9DkEJwAzXApnFh5cr,79.0,0.52,0.903,-5.497,0.042,0.00517,0.254,74.988,219801.0,0.652,D
198,1,To the Bone,5052557.0,Pamungkas,1643882.0,3pCt2wRdBDa2kCisIdHWgF,81.0,0.668,0.727,-6.55,0.027,0.514,0.1,139.991,344571.0,0.939,G
4,38,How You Like That,5023592.0,BLACKPINK,23848461.0,4SFknyjLcyTLJFPKD2m96o,79.0,0.812,0.761,-5.222,0.0812,0.0465,0.0601,130.032,182956.0,0.344,B
200,1,LOST,5013851.0,"NF, Hopsin",5831194.0,2MZrOmrVxRmmOoFW6dhenG,66.0,0.637,0.912,-3.123,0.308,0.352,0.0657,116.919,234852.0,0.451,F
158,1,VOCE,5510906.0,Madame,1251372.0,6CAVxdHTkls5loqUmfM52V,0.0,0.615,0.834,-5.471,0.0667,0.105,0.157,112.602,211411.0,0.341,G#
64,2,AP - Music from the film Boogie,5462333.0,Pop Smoke,6852509.0,17vGPZ5EsdvtgAOCD4FLWI,75.0,0.751,0.744,-6.859,0.177,0.152,0.252,148.014,171892.0,0.634,C#
166,1,Life's A Mess II (with Clever & Post Malone),5393459.0,Juice WRLD,19102888.0,4O3RwH1TFG1EjPezLIYehI,72.0,0.53,0.37,-9.989,0.0279,0.806,0.112,140.061,206734.0,0.701,F#
170,1,CHIAMAMI PER NOME,5321946.0,"Francesca Michielin, Fedez",568711.0,0ZqHo6eTBHUcOVjZzPvftT,67.0,0.641,0.636,-4.318,0.0414,0.289,0.125,89.826,222667.0,0.285,A#
54,7,Antes,5232377.0,"Anuel AA, Ozuna",18306226.0,73O30uMI7n6DuzBmbtO7kC,73.0,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587.0,0.67,F#
175,1,Mona Lisa,5208787.0,"Booba, JSX",2161609.0,5LYRIyhmlrDAQsYdHEvP0f,72.0,0.784,0.529,-7.681,0.0742,0.683,0.118,134.041,187362.0,0.246,B
180,1,Real As It Gets (feat. EST Gee),5170861.0,Lil Baby,7816213.0,7eX3um6NpOQKWJMGCi97XD,74.0,0.779,0.705,-5.891,0.163,0.00471,0.0971,140.005,192804.0,0.196,F#
24,25,Se Te Nota (with Guaynaa),5168240.0,Lele Pons,786461.0,11EnQRgRMJwMAesfkB5pnu,77.0,0.905,0.686,-3.152,0.0664,0.0907,0.266,103.013,155825.0,0.963,C
91,26,Head Shoulders Knees & Toes (feat. Norma Jean Martine),5093408.0,"Ofenbach, Quarterhead",432511.0,6i7zAdNhzUN2k1HcrBxPHG,79.0,0.798,0.828,-5.36,0.193,0.0247,0.121,124.962,156960.0,0.6,D
152,23,Star Shopping,5073657.0,Lil Peep,7535054.0,30bqVoKjX479ab90a8Pafp,82.0,0.585,0.471,-9.934,0.0616,0.0967,0.115,93.099,142000.0,0.323,E
61,26,Electric Love,5060903.0,BØRNS,1027085.0,2GiJYvgVaD2HtM8GqD9EgQ,83.0,0.611,0.797,-7.627,0.0533,0.00543,0.26,120.041,218107.0,0.518,F#
112,28,Maniac,5044929.0,Conan Gray,3799104.0,6KfoDhO4XUWSbnyKjNp9c4,82.0,0.628,0.639,-5.46,0.0435,0.00162,0.354,108.045,185773.0,0.493,G#
74,1,Only Wanna Be With You - Pokémon 25 Version,7464020.0,Post Malone,33663701.0,3SawmGBjjq8EOYZJV11cJm,72.0,0.47,0.709,-4.563,0.0299,0.00124,0.302,98.036,241360.0,0.247,G
38,2,test drive,6591829.0,Ariana Grande,67208170.0,3eZYOQO4UzKrUDYDghtnFw,71.0,0.698,0.708,-4.943,0.0454,0.0251,0.124,115.036,122174.0,0.322,A
42,12,Tú Me Dejaste De Querer,5874460.0,"C. Tangana, Niño de Elche, La Húngara",1453875.0,5ddFjrPG8NgQQ6xlOQIVd2,75.0,0.823,0.723,-4.778,0.229,0.311,0.0998,83.97,198493.0,0.505,E
46,19,SO DONE,5440707.0,The Kid LAROI,2238190.0,5psEZhQu6lukjhavJo4AbC,74.0,0.719,0.598,-6.254,0.077,0.232,0.115,142.592,126521.0,0.303,A
35,27,Jeans,5145966.0,Justin Quiles,2897862.0,3GtnId3Cm1Xa6joCj08nzW,75.0,0.807,0.656,-4.395,0.105,0.0165,0.0693,83.943,185840.0,0.89,D#
2,61,ROXANNE,5124742.0,Arizona Zervas,621200.0,696DnlkuDOXcMAnKlTgXXK,82.0,0.621,0.601,-5.616,0.148,0.0522,0.46,116.735,163636.0,0.457,F#
83,53,rockstar (feat. 21 Savage),5115990.0,Post Malone,33663701.0,0e7ipj03S05BNilyu5bRzt,83.0,0.585,0.52,-6.136,0.0712,0.124,0.131,159.801,218147.0,0.129,F
185,1,Párteme La Cara,5079580.0,"C. Tangana, Ed Maverick",1453875.0,5gEUDNQvoQjdjklrwPdGwD,70.0,0.761,0.296,-10.22,0.0484,0.551,0.134,127.938,167867.0,0.579,C
80,57,Without Me,5016283.0,Halsey,15663384.0,5p7ujcrUXASCNwRaWNHR1C,79.0,0.752,0.488,-7.05,0.0705,0.297,0.0936,136.041,201661.0,0.533,F#
33,12,BOOKER T,4995965.0,Bad Bunny,36177712.0,26w9NTiE9NGjW1ZvIOd1So,77.0,0.883,0.6,-7.188,0.37,0.114,0.0931,113.903,156430.0,0.691,G
5,53,Intentions (feat. Quavo),4994138.0,Justin Bieber,48544923.0,4umIPjkehX1r7uhmGvXiSV,77.0,0.806,0.546,-6.637,0.0575,0.3,0.102,147.986,212867.0,0.874,A
49,22,Sofia,4982892.0,Clairo,2722638.0,7B3z0ySL9Rr0XvZEAjWZzM,81.0,0.744,0.619,-9.805,0.039,0.598,0.231,112.997,188387.0,0.641,C
176,9,Photograph,4974880.0,Ed Sheeran,83337783.0,1HNkqx9Ahdgi1Ixy2xkKkL,83.0,0.614,0.379,-10.48,0.0476,0.607,0.0986,107.989,258987.0,0.201,E
140,1,Madonna,5936752.0,"Bausa, Apache 207",961181.0,6a3kNt1UlUOapDKmEr3JzZ,68.0,0.806,0.565,-8.96,0.113,0.47,0.0824,116.963,195734.0,0.311,B
144,1,CLOUDS,5897983.0,NF,5831194.0,5UMMPHPp6vRP6ghPpSUOzp,69.0,0.793,0.65,-3.944,0.397,0.371,0.854,128.111,243750.0,0.809,C#
12,21,Wonder,5535339.0,Shawn Mendes,1251372.0,7jjS2fSD9zuzbEHeVEFJ2w,0.0,0.333,0.637,-4.904,0.0581,0.131,0.149,139.898,172693.0,0.132,C#
50,5,Skin,5497942.0,Sabrina Carpenter,3689546.0,03B2SfXuvDh1m9F4tqrX07,76.0,0.557,0.457,-5.372,0.0335,0.428,0.0567,105.918,177500.0,0.328,G
62,17,Tyler Herro,5168107.0,Jack Harlow,1053324.0,4DuUwzP4ALMqpquHU0ltAB,76.0,0.794,0.756,-7.16,0.136,0.11,0.247,123.066,156498.0,0.775,F
173,5,Remember That Night?,5116325.0,Sara Kays,251549.0,1nYzjrdVQ8RpF93M0jPFW7,78.0,0.679,0.61,-10.936,0.0305,0.585,0.156,123.978,227186.0,0.554,G
128,3,Lifestyle (feat. Adam Levine),5059891.0,"Jason Derulo, Maroon 5",9778632.0,0osvOdeD3YXZiWkT8MKolJ,78.0,0.749,0.674,-5.128,0.0366,0.0209,0.169,123.055,153865.0,0.711,A#
177,7,Fly Away,5053713.0,Tones And I,2820477.0,5ri4zqtWhG07hIuNNDWP76,79.0,0.806,0.513,-6.208,0.0685,0.217,0.217,124.988,178157.0,0.503,E
37,25,Despeinada,5004462.0,"Ozuna, Camilo",29238936.0,0JAZWvvqttGFm4UMDsPQXC,75.0,0.734,0.775,-3.855,0.0614,0.186,0.123,166.039,224187.0,0.72,G#
14,5,motive (with Doja Cat),4986037.0,Ariana Grande,67208170.0,5GkQIP5mWPi4KZLLXeuFTT,80.0,0.789,0.742,-5.664,0.0652,0.0681,0.166,116.965,167990.0,0.661,A#
28,57,I Don't Care (with Justin Bieber),4984399.0,Ed Sheeran,83337783.0,3HVWdVOQ0ZA45FuZGSfvns,80.0,0.798,0.675,-5.041,0.0442,0.0912,0.0894,101.956,219947.0,0.842,F#
14,32,"Ay, DiOs Mío!",5344862.0,KAROL G,1251372.0,3PF1mUoD0NgK4ykdt5sk3g,0.0,0.715,0.706,-4.423,0.195,0.496,0.106,179.997,189840.0,0.522,B
83,11,"Nathy Peluso: Bzrp Music Sessions, Vol. 36",5232509.0,"Bizarrap, Nathy Peluso",3134041.0,78SeXVRJ7KCqVmOwTiFjnI,77.0,0.65,0.655,-3.71,0.405,0.25,0.0691,94.059,171215.0,0.735,C#
17,15,Hawái - Remix,5163323.0,"Maluma, The Weeknd",26784251.0,0GzuHFG4Ql6DoyxFRnIk3F,77.0,0.766,0.788,-3.128,0.312,0.105,0.142,179.984,200482.0,0.609,F#
22,32,Tattoo - Remix with Camilo,5120753.0,Rauw Alejandro,6096559.0,4ZRrLHqzhGRXYj2qcB4s5S,78.0,0.848,0.637,-5.132,0.156,0.0413,0.0521,96.988,222680.0,0.698,A
151,7,Meia Noite (Você tem meu Whatsapp),5044252.0,Tarcísio do Acordeon,1200248.0,6sPBi0qLI6KM3yXX56NxsA,67.0,0.709,0.816,-4.787,0.0346,0.685,0.146,150.06,237900.0,0.921,B
143,42,Moonlight,5003825.0,XXXTENTACION,29566516.0,0JP9xo3adEtGSdUEISiszL,83.0,0.921,0.537,-5.723,0.0804,0.556,0.102,128.009,135090.0,0.711,A
182,6,Thinking out Loud,4995623.0,Ed Sheeran,83337783.0,34gCuhDGsG4bRPIf9bb02f,82.0,0.781,0.445,-6.061,0.0295,0.474,0.184,78.998,281560.0,0.591,D
2,46,Toosie Slide,4966878.0,Drake,56327031.0,127QTOFJsJQp5LbJbu3A1y,78.0,0.834,0.454,-9.75,0.201,0.321,0.114,81.618,247059.0,0.837,C#
167,2,Earned It (Fifty Shades Of Grey),4929647.0,The Weeknd,35340069.0,4frLb7nWtsz2ymBE6k2GRP,69.0,0.659,0.291,-8.275,0.0348,0.405,0.0771,119.829,277680.0,0.406,D
9,46,ily (i love you baby) (feat. Emilee),4908929.0,Surf Mesa,132855.0,62aP9fBQKYKxi7PDXwcUAS,81.0,0.674,0.774,-7.567,0.0892,0.0686,0.393,112.05,176547.0,0.33,B
193,1,Wonderwall,4902737.0,Oasis,6478565.0,7ygpwy2qP3NbrxVkHvUhXY,78.0,0.375,0.893,-4.097,0.0406,0.000509,0.187,174.323,258773.0,0.434,D
181,7,Everybody Dies In Their Nightmares,4847224.0,XXXTENTACION,29566516.0,3GVkPk8mqxz0itaAriG1L7,83.0,0.734,0.57,-7.066,0.133,0.847,0.112,129.953,95467.0,0.689,G
27,4,Bad Boy (with Young Thug),6011642.0,Juice WRLD,19102888.0,43CIWpJaJHRcI4mUSjqgc2,76.0,0.697,0.674,-6.326,0.0533,0.00215,0.138,81.535,157355.0,0.198,C#
19,3,Lo Vas A Olvidar (with ROSALÍA),5963380.0,Billie Eilish,47061119.0,0psS4i5YooJrXfDnGvWRLi,68.0,0.343,0.243,-14.66,0.0777,0.721,0.0668,135.154,203464.0,0.032,E
152,1,Floating Through Space,5579697.0,"Sia, David Guetta",20528724.0,2AceGjiX9isUbXmMZa0Dl1,78.0,0.575,0.844,-4.89,0.072,0.00172,0.114,104.914,177801.0,0.277,F#
157,1,Can't Feel My Face,5479407.0,The Weeknd,35340069.0,22VdIZQfgXJea34mQxlt81,80.0,0.705,0.769,-5.526,0.0425,0.113,0.105,107.949,213520.0,0.583,A
89,2,You (with Marshmello & Vance Joy),5342938.0,benny blanco,804613.0,1GkHyypTFkUf0QQKwYoXH4,73.0,0.668,0.563,-6.433,0.0522,0.0493,0.119,103.116,169632.0,0.305,B
168,3,Call Out My Name,5233359.0,The Weeknd,35340069.0,09mEdoA6zrmBPgTEN5qXmN,80.0,0.461,0.593,-4.954,0.0356,0.17,0.307,134.17,228373.0,0.175,C#
14,26,Midnight Sky,5208100.0,Miley Cyrus,15778531.0,27ycaQnQAxaPiyeg3nr2aB,76.0,0.705,0.814,-5.466,0.0346,0.00115,0.203,110.0,223279.0,0.259,E
175,1,Pressure (feat. Tove Lo),5197587.0,Martin Garrix,14921269.0,4ga4WvRNhMsIL38pkBbnIN,76.0,0.859,0.558,-8.991,0.0902,0.659,0.124,114.978,144391.0,0.357,G
140,4,Can You Feel My Heart,5092250.0,Bring Me The Horizon,3912138.0,0WSa1sucoNRcEeULlZVQXj,77.0,0.15,0.859,-2.827,0.0595,0.00201,0.387,170.527,228147.0,0.354,E
167,2,Agua de Jamaica,5072462.0,Maluma,26784251.0,41BzKiCrKpUQHS3TP0jmdr,75.0,0.664,0.665,-3.616,0.0879,0.123,0.411,173.961,176970.0,0.726,A#
162,3,Mds,5046418.0,"Kawe, Mc Lele JP",444736.0,0QglpM23kl9ldvVdoYNZwF,72.0,0.885,0.561,-5.331,0.249,0.261,0.121,140.02,125143.0,0.644,F#
18,23,Heartless,4995578.0,The Weeknd,35340069.0,6bnF93Rx87YqUBLSgjiMU8,77.0,0.537,0.746,-5.507,0.15,0.0236,0.156,170.062,198267.0,0.252,A#
20,15,pov,4906738.0,Ariana Grande,67208170.0,3UoULw70kMsiVXxW0L3A33,79.0,0.487,0.534,-5.664,0.0555,0.36,0.1,131.798,201882.0,0.173,C
138,49,Be Alright,4900492.0,Dean Lewis,1692635.0,3EPXxR3ImUwfayaurPi3cm,80.0,0.553,0.586,-6.319,0.0362,0.697,0.0813,126.684,196373.0,0.443,B
174,3,Cry Baby (feat. DaBaby),4884711.0,Megan Thee Stallion,4794212.0,4aarlAfLKVCTxUDNgbwhjH,76.0,0.957,0.437,-7.882,0.359,0.00402,0.219,130.058,137984.0,0.616,B
47,25,Mi Cuarto,4873380.0,Jerry Di,149682.0,6fmQjRuo7XvRFCK2qex5hQ,76.0,0.854,0.525,-4.426,0.214,0.819,0.146,97.054,197587.0,0.63,C#
99,3,Ohne Dich,5487774.0,"KASIMIR1441, badmómzjay, WILDBWOYS",197320.0,4hSJUp6k7QeHLxU32MrLIU,70.0,0.807,0.535,-6.519,0.349,0.191,0.125,156.013,125720.0,0.925,B
176,1,"Gravity (feat. Tyler, The Creator)",5136895.0,"Brent Faiyaz, DJ Dahi",1726216.0,6u3CPnFMKANYgfdiifFOiJ,76.0,0.539,0.615,-8.746,0.252,0.173,0.144,163.924,214693.0,0.493,C#
55,4,Vibez,5071718.0,ZAYN,16655692.0,709F3MwiVvLD0LQXeKs5Cz,69.0,0.635,0.659,-7.499,0.116,0.242,0.105,96.855,163127.0,0.34,G
103,12,"All I Want - From ""High School Musical: The Musical: The Series""",5052801.0,Olivia Rodrigo,6313514.0,4Yxc55NX3tAXC2mHRAhtcW,76.0,0.376,0.43,-6.585,0.0328,0.0902,0.0912,77.599,177323.0,0.129,C
45,20,Daisy,5030670.0,Ashnikko,1248499.0,0AUvWawuP0ibk4SQ3sIZjk,76.0,0.834,0.663,-6.143,0.133,0.235,0.372,121.876,146523.0,0.774,G#
83,4,Wasted On You,4948563.0,Morgan Wallen,2147875.0,3cBsEDNhFI9E82vPj3kvi3,76.0,0.505,0.657,-5.24,0.0318,0.373,0.126,196.0,178520.0,0.252,B
13,38,La Jeepeta - Remix,4942545.0,"Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka",2127531.0,1mohfLaTJtB2RplHLQVM70,75.0,0.815,0.715,-4.65,0.207,0.3,0.091,176.007,345241.0,0.786,E
137,1,Los Dioses,5929507.0,"Anuel AA, Ozuna",18306226.0,73O30uMI7n6DuzBmbtO7kC,73.0,0.817,0.737,-5.453,0.102,0.046,0.092,93.985,206587.0,0.67,F#
132,9,Si Me Tomo Una Cerveza,5427534.0,"Migrantes, Alico",114348.0,3lCbsHaN1wCxyDzcNN2x4N,74.0,0.72,0.613,-6.899,0.0572,0.185,0.155,84.974,182199.0,0.857,C#
90,4,Somebody’s Problem,5332437.0,Morgan Wallen,2147875.0,0SErdEdRcVX1uJCf1eTGYH,70.0,0.657,0.54,-7.675,0.0287,0.662,0.123,136.97,161773.0,0.625,F
66,2,De Una Vez,5186567.0,Selena Gomez,28931149.0,1v3lhrZEsOcazqR2QIyyRu,70.0,0.659,0.479,-6.79,0.2,0.152,0.268,163.882,155956.0,0.0395,B
121,7,Way Out (feat. Big Sean),4962949.0,Jack Harlow,1053324.0,6rLi6PyWXu1rPlShuIZpj6,72.0,0.945,0.582,-8.357,0.0719,0.114,0.103,108.025,168906.0,0.907,B
42,17,Diamonds,4931163.0,Sam Smith,17097317.0,5hvwx5i67IwnCkjl9VHkNv,77.0,0.653,0.667,-6.764,0.0423,0.154,0.107,104.181,213869.0,0.556,A#
190,3,Dancing in My Room,4914093.0,347aidan,211500.0,6Pgmqg15yVexuOgtzuxwoX,79.0,0.98,0.413,-11.052,0.101,0.671,0.17,119.993,180139.0,0.764,G#
116,8,De Cora <3,4864544.0,"Rauw Alejandro, J Balvin",6096559.0,22Sh5dlwbERqJAq1fZk5b2,73.0,0.811,0.683,-2.028,0.241,0.46,0.128,176.037,190101.0,0.571,B
10,7,champagne problems,4848954.0,Taylor Swift,42227614.0,0sY6ZUTh4yoctD8VIXz339,75.0,0.462,0.24,-12.077,0.0377,0.92,0.113,171.319,244000.0,0.32,C
37,35,Go Crazy,4833081.0,"Chris Brown, Young Thug",14073083.0,1IIKrJVP1C9N7iPtG6eOsK,80.0,0.755,0.578,-8.932,0.145,0.316,0.25,94.148,176960.0,0.581,C
73,6,Reminds Me Of You,5942551.0,"Juice WRLD, The Kid LAROI",19102888.0,5YSHygGN9D0mID1NsVd5my,75.0,0.613,0.631,-6.965,0.12,0.0663,0.169,149.992,158033.0,0.33,E
177,1,Don't Play,5119828.0,"Anne-Marie, KSI, Digital Farm Animals",8153871.0,4I5bvu2KDsrCg0EWHIcvul,73.0,0.695,0.784,-6.564,0.0402,0.0889,0.0843,128.031,188581.0,0.52,F#
108,4,MODO TURBO,4983557.0,"Luísa Sonza, Pabllo Vittar, Anitta",1251372.0,5217tPOJfhVUY8q9TCKHO1,1.0,0.655,0.726,-7.628,0.0796,0.334,0.232,160.064,150260.0,0.766,A#
191,1,Buss It,4915403.0,Erica Banks,41551.0,25j0Sape7qZbq6ZPLFefTT,72.0,0.956,0.502,-5.995,0.213,0.0593,0.238,110.003,187000.0,0.795,A
41,39,Kings & Queens,4855690.0,Ava Max,3916979.0,7a53HqqArd4b9NF4XAmlbI,82.0,0.637,0.69,-4.057,0.0405,0.00786,0.124,129.857,162399.0,0.457,C#
6,15,Lovesick Girls,4796365.0,BLACKPINK,23848461.0,4Ws314Ylb27BVsvlZOy30C,75.0,0.654,0.707,-5.661,0.0664,0.00559,0.0873,127.97,194765.0,0.448,F#
17,31,Caramelo,4790233.0,Ozuna,29238936.0,3gD4J3RUHy4OUuZ3qAiaiG,74.0,0.728,0.806,-3.766,0.0623,0.0531,0.153,168.084,217547.0,0.698,F#
67,13,Deep End,5622565.0,Fousheé,411262.0,2AlYncTpVHKwHb55F9lF6O,72.0,0.868,0.479,-6.687,0.445,0.703,0.102,133.928,115200.0,0.776,E
158,1,Sand In My Boots,5446609.0,Morgan Wallen,2147875.0,0uRrG2jRR5tuifsYIJHEao,75.0,0.403,0.537,-6.628,0.031,0.59,0.112,69.877,202133.0,0.414,D#
168,1,865,5160123.0,Morgan Wallen,2147875.0,0sKEilrw1GrBlG6qsTCrP4,70.0,0.532,0.584,-5.254,0.0248,0.723,0.101,88.003,190680.0,0.367,G#
53,5,7 Summers,5064504.0,Morgan Wallen,2147875.0,4obHzpwGrjoTuZh2DItEMZ,73.0,0.466,0.786,-5.13,0.0328,0.417,0.125,203.903,210507.0,0.571,C
21,7,HACIENDO QUE ME AMAS,4935633.0,Bad Bunny,36177712.0,26QApq0cuO9brJigr0C0W4,78.0,0.584,0.411,-7.147,0.0838,0.869,0.0955,169.934,217769.0,0.412,A#
65,10,La Luz,4906324.0,"Sech, J Balvin",8766508.0,5zj8WNkBrEzlI5FKeYV4ol,70.0,0.665,0.697,-4.819,0.154,0.427,0.599,94.053,216747.0,0.556,A
17,25,The Woo (feat. 50 Cent & Roddy Ricch),4892682.0,Pop Smoke,6852509.0,1H7KnK26kc1YyellpbINEn,79.0,0.49,0.618,-5.655,0.104,0.0221,0.259,99.7,201600.0,0.286,C#
188,1,More Than My Hometown,4879971.0,Morgan Wallen,2147875.0,5OELUCYgOHKFAvCERnAvfS,75.0,0.62,0.869,-5.479,0.0462,0.615,0.131,126.019,216573.0,0.597,F#
190,1,Warning,4860714.0,Morgan Wallen,2147875.0,64SCQtbRtmO28ks1QhS3w5,68.0,0.633,0.664,-5.037,0.0294,0.46,0.108,115.058,156747.0,0.268,A#
117,10,Recairei - Ao Vivo,4815342.0,Os Barões Da Pisadinha,4281787.0,71FrGl0XcpL3VId65tB5mg,69.0,0.582,0.937,-2.118,0.0858,0.449,0.684,168.096,166838.0,0.939,A#
5,19,Ice Cream (with Selena Gomez),4812765.0,BLACKPINK,23848461.0,4JUPEh2DVSXFGExu4Uxevz,71.0,0.79,0.701,-4.81,0.365,0.0317,0.0311,159.972,177813.0,0.91,A
22,32,Be Kind (with Halsey),4790427.0,Marshmello,31552500.0,3Z8FwOEN59mRMxDCtb8N0A,80.0,0.63,0.633,-7.088,0.0457,0.00776,0.0541,93.995,172762.0,0.452,E
76,8,Fever,4769618.0,"Dua Lipa, Angèle",27167675.0,3wJVBz7gvGTwTWVAxFa6ny,73.0,0.868,0.693,-7.052,0.181,0.0597,0.106,114.999,156911.0,0.396,F#
141,2,Angst,5317174.0,Apache 207,1674348.0,5yUzqd3H7cmJ1no6B4uTzu,67.0,0.599,0.79,-4.352,0.386,0.0213,0.0778,100.119,201501.0,0.528,A
15,4,"no body, no crime (feat. HAIM)",4986214.0,Taylor Swift,42227614.0,3RaT22zZsxVYxxKR7TAaYF,68.0,0.546,0.613,-7.589,0.0264,0.418,0.103,79.015,215627.0,0.535,G
13,44,Sunday Best,4858392.0,Surfaces,724903.0,1Cv1YLb4q0RzL6pybtaMLo,80.0,0.878,0.525,-6.832,0.0578,0.183,0.0714,112.022,158571.0,0.694,F
171,2,Amor ou o Litrão,4848222.0,"Petter Ferraz, Menor Nico",14122.0,7qmnP8Woc47dLSrMD5MxL1,66.0,0.934,0.707,-4.214,0.0646,0.437,0.0628,138.023,173913.0,0.961,A
66,46,Happier,4655272.0,"Marshmello, Bastille",31552500.0,2dpaYNEQHiRxtZbfNsse99,82.0,0.687,0.792,-2.749,0.0452,0.191,0.167,100.015,214290.0,0.671,F
138,13,Don't Stop Me Now - Remastered 2011,4630572.0,Queen,35910149.0,7hQJA50XrCWABAu5v6QZ4i,74.0,0.563,0.865,-5.277,0.16,0.0472,0.77,156.271,209413.0,0.601,F
61,39,Azul,4606011.0,J Balvin,29067437.0,2lCkncy6bIB0LTMT7kvrD1,77.0,0.843,0.836,-2.474,0.0695,0.0816,0.0532,94.018,205933.0,0.65,B
183,2,Basta Você Me Ligar - Ao Vivo,4580123.0,"Os Barões Da Pisadinha, Xand Avião",4281787.0,3AV1KI22k1jGMz792lDrj1,68.0,0.599,0.914,-2.415,0.0629,0.5,0.694,168.008,182977.0,0.831,F
49,4,Tequila Shots,4540781.0,Kid Cudi,5002317.0,30KctD1WsHKTIYczXjip5a,74.0,0.712,0.556,-7.214,0.0531,0.084,0.527,90.494,193293.0,0.22,F
27,45,Lose Control,4516053.0,"MEDUZA, Becky Hill, Goodboys",441714.0,7CHi4DtfK4heMlQaudCuHK,82.0,0.598,0.526,-8.659,0.0415,0.129,0.14,123.935,168387.0,0.529,A#
68,8,I CAN'T STOP ME,4504304.0,TWICE,9998991.0,37ZtpRBkHcaq6hHy0X98zn,76.0,0.657,0.88,-3.672,0.102,0.121,0.463,150.084,205493.0,0.769,A#
158,5,E-GIRLS ARE RUINING MY LIFE!,4488125.0,"CORPSE, Savage Ga$p",1777797.0,7bCfHiRcfUjG0YVVNUL7Ve,77.0,0.614,0.937,-7.443,0.115,0.00161,0.103,84.98,105176.0,0.386,C#
1,10,All I Want for Christmas Is You,23235257.0,Mariah Carey,6931357.0,0bYg9bo50gSsH3LtXe2SQn,65.0,0.336,0.627,-7.463,0.0384,0.164,0.0708,150.273,241107.0,0.35,G
2,8,Last Christmas,20709328.0,Wham!,1631876.0,2FRnf9qhLbvw8fu4IBXx78,63.0,0.735,0.478,-12.472,0.0293,0.189,0.355,107.682,262960.0,0.947,D
3,7,Santa Tell Me,16657592.0,Ariana Grande,67208170.0,0lizgQ7Qw35od7CYaoMBZb,61.0,0.525,0.621,-7.364,0.116,0.0489,0.294,191.9,204093.0,0.591,G
5,7,Rockin' Around The Christmas Tree,16613649.0,Brenda Lee,222627.0,2EjXfH91m7f8HiJN1yQg97,58.0,0.589,0.472,-8.749,0.0502,0.614,0.505,67.196,126267.0,0.898,G#
7,7,Jingle Bell Rock,16527404.0,Bobby Helms,20637.0,7vQbuQcyTflfCIOu3Uzzya,56.0,0.754,0.424,-8.463,0.0363,0.643,0.0652,119.705,130973.0,0.806,D
6,7,It's Beginning to Look a Lot like Christmas,15424001.0,Michael Bublé,4702232.0,5a1iz510sv2W9Dt1MvFd5R,55.0,0.339,0.214,-11.714,0.0375,0.908,0.341,94.775,206640.0,0.363,E
8,7,It's the Most Wonderful Time of the Year,14582001.0,Andy Williams,369548.0,5hslUAKq9I9CG2bAulFkHN,55.0,0.24,0.598,-8.435,0.0369,0.766,0.117,201.629,151933.0,0.776,G
