artist_name,track_name,track_id,popularity,acousticness,danceability,duration_ms,energy,key,liveness,loudness,speechiness,tempo,valence,top_200
Broods,Too Proud,4AhMh0i9mBTXpfg35u1YQQ,57.0,0.0763,0.651,189726.0,0.553,C,0.131,-7.295,0.0494,91.99,0.284,0
Jeffrey Ross,"What's Up, New Jersey?",25vvWBQpCN68y9N2vl85CK,12.0,0.665,0.449,116333.0,0.943,D,0.966,-7.404,0.784,129.24,0.0781,0
Swingin' Utters,The Librarians Are Hiding Something,2PWYgcbOwB007nG9FQw8xK,19.0,0.00129,0.24,119240.0,0.965,E,0.128,-1.644,0.051,185.053,0.608,0
Jonas Brothers,Black Keys,5nkCHiV6oR0ElJvgXN82kv,51.0,0.0147,0.462,228467.0,0.47,C#,0.147,-6.517,0.0259,75.033,0.353,0
Wisin,Muévelo,4gAxLlI7QGIXzjmtg0RJNd,40.0,0.0772,0.751,199667.0,0.854,A,0.178,-2.989,0.0536,90.014,0.579,0
Smallpools,DJs & Porsches,7BhtNdWEvpx4n1vbqLrS93,51.0,0.0134,0.653,197093.0,0.872,G,0.144,-4.288,0.0424,99.014,0.458,0
The Crystal Method,High Roller,0gYrCS1xKsQlMY38hbpxb7,36.0,0.281,0.464,329733.0,0.579,F,0.0992,-9.136,0.0596,171.752,0.14,0
Giuseppe Verdi,Messa da Requiem: 7. Libera me,4sr3GTTwV8NJV6ZLfJhhxl,11.0,0.966,0.176,809000.0,0.194,F,0.0722,-17.439,0.0652,78.08,0.0399,0
Andrew Norelli,"Andrew, Walk the Dog",6HNnSaNOcPR0P9YQ6cOWOe,15.0,0.826,0.472,209244.0,0.827,C#,0.804,-13.7,0.826,104.84,0.601,0
The Spy From Cairo,Ramadan Dub,2XF1YhMKdy0DcSdfIXUzHe,31.0,0.01,0.482,281482.0,0.869,A,0.158,-5.647,0.0312,162.039,0.791,0
Elio Mafiaboy,"Agua (Remix) [feat. Ozuna, J-King, Lyan, Juanka el Problematik, Jetty, Beltito, Cirilo, El Sica & Genio]",5uPmuUyyFv6bd0kkKf2hWe,27.0,0.252,0.773,569679.0,0.74,D,0.3,-3.918,0.299,82.91,0.783,0
Housefires,Rise,1VvRRwJtjb7EzVDHFL5U7p,38.0,0.194,0.477,464749.0,0.903,C,0.96,-6.474,0.0872,131.889,0.33,0
Xavier Rudd,Land Rights,1HMTIfhlQ8u6RKPcwcnPV1,34.0,0.48,0.459,193720.0,0.467,C#,0.75,-7.084,0.0288,115.973,0.24,0
Roger Bart,"Go the Distance - From ""Hercules""",07dj2Y70L3j7Xv4DbbkfYq,17.0,0.876,0.25,193693.0,0.138,A,0.0809,-15.774,0.0321,88.045,0.198,0
TroyBoi,Afterhours feat. Diplo & Nina Sky,1gV0hgMNdpSWeW7ZjSUKnX,60.0,0.089,0.74,275604.0,0.831,C#,0.0837,-3.828,0.0423,91.026,0.357,0
Ryan Oakes,Hellboy,2PKwsFRYP93G6Js33m9KvH,51.0,0.134,0.524,170233.0,0.624,C,0.122,-7.042,0.162,171.709,0.359,0
Shane & Shane,No Longer Slaves (Live),7yTt2LCXmLFbERuC4cSL88,42.0,0.0967,0.467,339903.0,0.583,A,0.372,-6.601,0.0309,147.688,0.281,0
Dean Evenson,Quiet Moment,1SDNecTKS1ul8KtHLzpsuB,30.0,0.948,0.105,421440.0,0.0972,D,0.103,-24.343,0.0357,90.956,0.0342,0
Jeff Foxworthy,Women Have Questions,5iu8Q2ioUM0eq3IHXouTG9,30.0,0.784,0.668,166097.0,0.842,C#,0.885,-11.347,0.937,95.461,0.356,0
Wolfgang Amadeus Mozart,"Die Zauberflöte, K. 620, Act II: Siehst du, Tamino, ich kann auch schweigen (Live)",5drEdlyHJut28SZlIlDOrx,0.0,0.933,0.628,81240.0,0.0973,D,0.377,-25.849,0.696,105.716,0.481,0
Icon For Hire,Off With Her Head,4nPI6aIrHaMNZbF2q8NfpX,45.0,0.00055,0.57,185080.0,0.904,F,0.379,-4.377,0.0746,92.948,0.84,0
Incubus,When It Comes,1s1o4BDXBNB0Wh2iAtN5Ak,40.0,0.000194,0.586,240253.0,0.784,A,0.463,-6.435,0.0348,131.953,0.466,0
Meat Loaf,Paradise By the Dashboard Light,2g7gviEeJr6pyxO7G35EWQ,65.0,0.214,0.326,508333.0,0.872,D,0.461,-7.602,0.122,173.381,0.492,0
Wyatt Cenac,Rosa Perks (sp?),0mGok8VJuzJqpuYm4h6YF5,24.0,0.782,0.545,33480.0,0.989,C,0.863,-4.89,0.851,79.016,0.385,0
Imagine Dragons,West Coast,2nkoWsTZa8LKPNGdjI5uxj,73.0,0.581,0.672,217173.0,0.715,C,0.101,-6.18,0.0268,104.989,0.677,0
Rainbow Kitten Surprise,Moody Orange,1k7aPYyAnNTjVbjw1YDNp1,54.0,0.79,0.621,196573.0,0.427,B,0.189,-11.464,0.0733,150.037,0.275,0
Project Destati,Traverse Town (feat. Braxton Burks),6AjmCkZGOPpLrU3hitLo88,24.0,0.823,0.174,234533.0,0.398,C#,0.293,-7.594,0.0309,93.496,0.148,0
Regina Spektor,Better,3x8VM1G75erEHyrlrgwLme,48.0,0.0888,0.538,201840.0,0.695,F,0.0619,-4.923,0.0256,105.071,0.376,0
Lacy Cavalier,André,5ixqdWOn5asVnq9YTV4J4g,47.0,0.0505,0.812,179925.0,0.658,G,0.0763,-5.326,0.0518,129.957,0.364,0
Raphael Saadiq,Sure Hope You Mean It,1yWC5n9Op9AioNE78907M2,41.0,0.0126,0.689,220280.0,0.762,C,0.213,-4.371,0.052,103.092,0.645,0
Guaco,Lo Eres Todo,3E34hPnMvJ6wORHj2dRUwf,21.0,0.0394,0.619,266937.0,0.858,D,0.495,-8.643,0.0503,95.025,0.728,0
Cannonball Adderley,Love For Sale - Remastered,16Po3i2Kcsy74jz0lp6fdJ,46.0,0.735,0.582,424640.0,0.343,F,0.125,-8.004,0.0428,88.144,0.462,0
The Selecter,They Make Me Mad,3YQL7W0D0saEgpV6SDP0Lu,19.0,0.0493,0.726,169507.0,0.536,B,0.31,-13.724,0.0554,151.355,0.975,0
Kimbo Children's Music,Move the Circle,7dicTdSHRhJGG8YhB1Vc9Y,0.0,0.814,0.859,133880.0,0.395,G,0.0979,-11.933,0.406,96.152,0.58,0
YBN Cordae,Target,13K3BqdOYYMepkNQPWL1DZ,66.0,0.0114,0.833,142051.0,0.643,C,0.0793,-6.992,0.372,161.949,0.44,0
Why Don't We,Perfect,2dzvnp3krOYOErUbsfBJrk,56.0,0.61,0.664,161932.0,0.451,A,0.601,-8.063,0.497,108.509,0.743,0
P.O.D.,Southtown,5tJjQIhH6mH3PhG1DjW3gD,48.0,0.00272,0.301,247253.0,0.853,F,0.331,-7.296,0.0768,79.249,0.285,0
Pacific Dub,Utica,0Q6pfya7FFIjdxtGplGpFt,33.0,0.00214,0.518,328333.0,0.832,B,0.234,-4.392,0.056,83.952,0.443,0
Nitti Gritti,Drive,1hYItCbPFmF7Et8lTxlykm,33.0,0.261,0.811,172143.0,0.759,D,0.191,-2.86,0.226,125.919,0.2,0
Lady Gaga,Joanne,2kecdnlyueotEMC8rdNlf6,67.0,0.128,0.551,196907.0,0.409,G,0.101,-8.484,0.0275,149.768,0.434,0
Ayumi Hamasaki,Fly high,1gclt1EyRGeHFHX3dQIJN1,35.0,0.00498,0.567,244023.0,0.98,A,0.368,-4.275,0.0879,133.859,0.563,0
Sticky Fingers,Tongue & Cheek,7GrWNEUYxOZEw4nBf9reml,46.0,0.000427,0.383,208583.0,0.912,D,0.0906,-3.077,0.0632,142.531,0.332,0
Jerry Vale,"Arrivederci, Roma",76nB9JzYsTsiq4RoJ5ROL8,38.0,0.815,0.268,184267.0,0.24,G,0.104,-14.424,0.0309,102.955,0.217,0
White Denim,Take It Easy (Ever After Lasting Love),03pRnmoWR9IVKkIR73iGIG,38.0,0.728,0.591,207107.0,0.453,E,0.142,-11.467,0.0369,98.943,0.397,0
Crowder,I Am,5N3S3D1qbzpFpaqwcHctf2,42.0,0.138,0.532,246840.0,0.78,C,0.105,-6.455,0.0343,102.989,0.178,0
Cortex,Troupeau bleu,2DTHWr5NK1igQZxctpYTA9,39.0,0.291,0.353,303773.0,0.779,D#,0.0888,-9.48,0.0439,172.299,0.643,0
Echo & the Bunnymen,The Killing Moon,15049rGLXHwrWtE4euUb5C,61.0,0.132,0.522,346280.0,0.85,G,0.295,-4.769,0.0361,124.216,0.71,0
LiSA,"Thrill, Risk, Heartless",2yI8VszRGpE5ASKDKZlbWh,41.0,0.000793,0.251,254383.0,0.996,G,0.345,-2.056,0.159,200.041,0.0846,0
Elvis Costello,Veronica,5zHgT1ibsBrSOEnQwZapto,49.0,0.128,0.63,189507.0,0.757,C,0.355,-6.731,0.0359,153.989,0.737,0
INXS,Beautiful Girl,6N81xlWzMaEYhjHry55OSI,52.0,0.0187,0.675,207547.0,0.666,B,0.112,-6.067,0.027,120.558,0.434,0
Randy Travis,I Told You So,4HNj7TkT9VnfVjtV2HRlpl,53.0,0.349,0.633,219947.0,0.325,A,0.114,-9.05,0.0268,79.079,0.225,0
Trez3,Millones de Likes,6lHUfxWIlHrUmtjvWvkgi3,29.0,0.185,0.829,231027.0,0.744,C#,0.0535,-6.988,0.175,171.947,0.783,0
Maneva,Saudades do Tempo,0eDSQsl69K3uyHXJJVyW3Y,61.0,0.634,0.777,238890.0,0.39,E,0.207,-10.903,0.224,133.856,0.688,0
Toddler Tunes,Five Little Monkeys,0vr4ZVicPLHjH1knSQ4oZA,37.0,0.354,0.816,87000.0,0.504,G,0.0863,-7.721,0.135,160.07,0.907,0
Chorus,Emvatirio Ton Esatzidon,71kpSxpXEYSpBYrIt80Upf,0.0,0.391,0.626,171480.0,0.638,E,0.364,-7.178,0.0309,130.438,0.769,0
THE ORAL CIGARETTES,Itazura Show Time,22eVTcwN2X1R4oPqCKnDTK,28.0,0.000124,0.41,226029.0,0.901,C#,0.291,-4.745,0.108,142.131,0.736,0
Waka Flocka Flame,Bricksquad (feat. Gudda Gudda),0zHTrELBtYCagE8KKIIaZk,48.0,0.0169,0.676,237347.0,0.681,F,0.241,-6.854,0.188,140.072,0.713,0
"Paul Jackson, Jr.",Never Too Much,4BxyrXlpgBzX0oyWlhR9ks,32.0,0.279,0.766,303200.0,0.818,D,0.287,-7.897,0.0349,104.069,0.776,0
Joe Hertz,For Us,2xBhtvb8tKPkuChtNpQLD7,55.0,0.293,0.717,192596.0,0.414,F,0.106,-10.733,0.138,91.045,0.487,0
Gaetano Donizetti,"Lucia di Lammermoor / Act 1: ""Sulla tomba che rinserra""",4JrcaFaF7aPnCfIB9bYUX9,9.0,0.973,0.273,171933.0,0.213,G,0.192,-17.004,0.0633,79.886,0.219,0
Paul Frees,Ghostly Voices,11qfhcuFeDkyYW5mSlOMlj,23.0,0.925,0.388,308947.0,0.49,C#,0.188,-20.927,0.337,81.151,0.153,0
DREAMERS,Die Happy,6NJ5Q5QujNwwsst5mdSEfF,61.0,0.000431,0.573,186903.0,0.873,C,0.403,-3.838,0.0297,102.012,0.842,0
Black Atlass,Kinda Like It,4F97knUaNslFXytVuzEEkX,40.0,0.145,0.703,265707.0,0.577,B,0.111,-5.451,0.0412,82.97,0.341,0
Yves Prin,Astérix Et Cléopatre: Danse Des Pyramides,5hLUwrW7tD8tqMa5HDd0aG,16.0,0.901,0.394,139067.0,0.34,F#,0.212,-10.302,0.0376,130.248,0.332,0
Rosie Carney,Thousand (feat. Lisa Hannigan),2QlPMIhutG3WHV26Eza8u9,68.0,0.943,0.676,206440.0,0.198,C#,0.104,-13.91,0.0333,118.004,0.125,0
Yung Pinch,When I Was Yung,0lemt4Ehj6OE0xcqGxTiTA,63.0,0.172,0.838,223385.0,0.564,C#,0.0615,-12.498,0.0677,129.983,0.836,0
Diamond Thug,Sweet Return,58ckLXzVJO4H9pTzxS8K6N,55.0,0.905,0.686,135078.0,0.346,F,0.108,-10.423,0.0233,102.001,0.239,0
Bibio,IVY CHARCOAL,5cx2CdLDP2wQBDEZGWwKge,48.0,0.987,0.204,123693.0,0.169,G,0.123,-21.384,0.043,80.86,0.0818,0
Hillsong en Español,Poderoso Para Salvar - Live,1K3beHVb00dSTLds254vtO,31.0,0.189,0.433,342778.0,0.673,A,0.117,-8.317,0.0365,145.973,0.181,0
Tsunami Bomb,Epic,4Myg1orQBouadCnTsfscGn,19.0,3.5e-06,0.445,213840.0,0.946,A,0.143,-3.478,0.0398,151.955,0.268,0
Eels,I Need Some Sleep,74icrHrhUsXAfXp07cthdP,57.0,0.869,0.664,148187.0,0.307,C,0.107,-10.14,0.0325,128.029,0.193,0
Mystery Jets,Young Love (feat. Laura Marling),5Bp3OmGILMam5w6KnafdKY,54.0,0.141,0.63,202293.0,0.942,E,0.0958,-5.186,0.0869,136.155,0.753,0
Gil Scott-Heron,Alien (Hold On to Your Dreams),31yiwgMmhHq3rvPQNifYrP,43.0,0.975,0.583,181000.0,0.273,E,0.123,-13.691,0.0712,105.217,0.633,0
Doug Stanhope,You Get What You Deserve,1xh8uiknlyDdYryykMwlQb,18.0,0.694,0.693,221720.0,0.613,G,0.656,-7.152,0.906,105.771,0.514,0
Olivier Messiaen,"Quatuor pour la fin du temps, I/22: III. Abîme des oiseaux (Live)",7meiCJ2CX9F7QBGcX22dKX,5.0,0.904,0.214,593467.0,0.000825,F,0.0784,-24.697,0.0629,132.704,0.0383,0
"Galante ""El Emperador""",Dime Ahora,27VLnJzUw3Lwqd8hd25oim,35.0,0.453,0.646,246206.0,0.681,C#,0.535,-4.858,0.0499,167.783,0.689,0
Peter Schickele,Spring Forward: I. Reawakening,6HJ9PogtpqfIi2RdUOyYPj,0.0,0.977,0.346,416421.0,0.142,F,0.0878,-17.094,0.0372,104.685,0.231,0
Toygar Işıklı,Hayat Gibi,48thlDNTf1I7aviH3cmOtX,50.0,0.569,0.545,312627.0,0.482,D#,0.134,-8.989,0.0364,141.816,0.26,0
Andy Rivera,¿Por Qué Ella Se Fue,5FYoleHQSceeNeoS4qTLga,38.0,0.0946,0.796,202507.0,0.757,G,0.0785,-5.364,0.0399,95.944,0.634,0
Cemetery Sun,Diamonds,2a783cDn9WjwEvowOOacLT,47.0,0.0102,0.599,213227.0,0.742,A#,0.123,-5.437,0.0392,126.993,0.399,0
Against Me!,The Shaker,1mO3KeSxbkv4YXEvnJF0dh,19.0,7.21e-06,0.205,185067.0,0.953,G,0.114,-4.632,0.131,169.059,0.516,0
Los Korucos,Dame un Tiempecito,3zig33r5f16Hs0G1N78yUk,41.0,0.158,0.727,229432.0,0.707,G#,0.124,-5.242,0.137,164.026,0.681,0
Sade,Kiss of Life,5bNxRtWEEUu3myoEYL9687,55.0,0.631,0.724,251333.0,0.472,F#,0.0968,-11.298,0.0279,97.11,0.779,0
Underworld,Ova Nova,2cHOFE79xaN2ATHmMIWQ2U,35.0,0.3,0.713,331787.0,0.525,C,0.11,-13.864,0.0282,119.982,0.677,0
Mother Mother,Get Up,3kwYRbe9Cy59CSHyAvBiKr,53.0,0.0842,0.726,204160.0,0.846,E,0.0425,-5.572,0.0496,105.081,0.755,0
Ry Cooder,All Shook Up,7yrV5cG8wjaRP4pzdk2gFe,31.0,0.471,0.409,210413.0,0.875,D,0.394,-9.986,0.136,177.999,0.676,0
Johann Sebastian Bach,"Herz und Mund und Tat und Leben, BWV 147: Chorale. Jesus bleibet meine Freude (Arr. for Piano)",2R0vxgZ5SJUD6dLjkgOx5C,35.0,0.995,0.279,268613.0,0.0359,G,0.104,-25.47,0.0556,80.016,0.275,0
Liquid Stranger,"Hydroplane Feat. Warrior Queen, HARD KNOCK",7wmhkaBzznowCnFkEOlmoY,39.0,0.0185,0.802,194590.0,0.793,B,0.363,-4.578,0.198,150.143,0.564,0
Lee Brice,Sirens,1Wvlwbyz4eGEegFx6s71gr,41.0,0.0127,0.461,234720.0,0.798,D#,0.0689,-8.538,0.0503,112.887,0.443,0
Arctic Monkeys,No. 1 Party Anthem,5TTGoX70AFrTvuEtqHK37S,67.0,0.33,0.505,243132.0,0.698,C,0.0966,-5.563,0.0297,115.013,0.599,0
Lizzo,Boys,3R9RSIkgkZXrIgmBHGemlV,57.0,0.00319,0.892,172630.0,0.588,C#,0.0498,-4.287,0.11,120.042,0.753,0
Bush,Glycerine,7wpYSigAhQeZp3cdsMQ3Af,63.0,0.0371,0.437,266493.0,0.337,F,0.0981,-11.439,0.0326,114.239,0.0784,0
Thomas Newman,Why Trust A Shark,3AAoCla0aVpTQjLs2i2yNt,27.0,0.557,0.085,77093.0,0.152,G,0.151,-24.027,0.044,168.963,0.0576,0
Kyle Dixon & Michael Stein,Rolling out the Pool,291nlV740hCF7Oj6pnebgv,28.0,0.706,0.573,72000.0,0.729,A#,0.129,-15.248,0.0581,120.043,0.035,0
"Gotay ""El Autentiko""",Ganamos los 100,76D55uzEAbuPIKgO6HR3wn,28.0,0.125,0.719,229733.0,0.706,A#,0.378,-4.036,0.0998,134.778,0.433,0
Danger Incorporated,World Wide Web,2aPl6mmrGlcvxsh62bbcDW,55.0,0.442,0.722,183004.0,0.377,A,0.112,-10.594,0.0764,125.952,0.177,0
Margaret Cho,My First Colonic,7MMzgS9tF3WahLuWjMEawq,11.0,0.783,0.366,465827.0,0.953,C#,0.725,-13.787,0.708,81.404,0.025,0
Darlingside,Hold Your Head Up High,7oOsCpcgcLXKkkIPQzQ6cX,66.0,0.539,0.375,217360.0,0.261,A,0.116,-11.312,0.0288,132.094,0.139,0
Christopher Titus,The Driving Incident,3q4H95WRoaEZxwpsdOOg3q,20.0,0.78,0.435,180973.0,0.968,D#,0.911,-7.173,0.941,80.356,0.203,0
Grouper,When We Fall,7gePpUawLnGf1l1fnltiIR,42.0,0.974,0.251,127680.0,0.248,D,0.109,-19.181,0.0398,65.732,0.067,0
Kimbo Children's Music,Allegro Technique #3,2muEG7SAKypiDA59X42gKV,0.0,0.991,0.435,85053.0,0.387,E,0.117,-10.071,0.111,177.638,0.314,0
The Psychedelic Furs,Pretty in Pink,1K1TFdBh7NrDyKiwiJEmsy,56.0,0.105,0.386,238107.0,0.916,D,0.325,-5.955,0.0741,135.642,0.775,0
Sam Hunt,Bottle It Up - Acoustic Mixtape,04clw2CZuvRzvV54g6Ua4L,50.0,0.228,0.586,160707.0,0.637,C#,0.0778,-5.792,0.212,84.708,0.779,0
Armand Van Helden,You Don't Know Me (feat. Duane Harden),6j7Fdvi61J0qwjqh1OPeFM,41.0,0.0206,0.788,493560.0,0.714,A#,0.0667,-6.953,0.0875,129.953,0.883,0
Johann Sebastian Bach,"The Art of Fugue, BWV 1080: Contrapunctus 14",59EwV6kcEXTjw98LYtT1CZ,42.0,0.949,0.0716,634133.0,0.0599,D,0.107,-21.589,0.0405,76.278,0.0491,0
MISSIO,West Coast,6zvbty1Vv0uR5Zajlx43gk,44.0,0.0954,0.341,251873.0,0.612,A,0.146,-8.035,0.0421,119.971,0.159,0
Harry Gregson-Williams,The Stone Table,3svfTMSnUTPUxNYWiYMCNj,32.0,0.318,0.196,486733.0,0.18,G,0.11,-19.135,0.0415,133.044,0.0345,0
Dmitri Shostakovich,"Symphony No. 6 in B Minor, Op. 54: 2. Allegro - Live at Symphony Hall, Boston / 2017",3JhUWrCDt2W4pnjd24WhE3,36.0,0.767,0.35,384493.0,0.122,A,0.0911,-18.524,0.0385,129.295,0.187,0
Nathan Lane,"The Oldest Established (from ""Guys and Dolls"")",6tSzBTVkALyELZjNhlTTqy,6.0,0.898,0.591,153907.0,0.364,G,0.351,-14.123,0.156,140.86,0.723,0
Mosaic MSC,New Heart - Live,1ugeoEmrLpmZKRBPWo5JuA,33.0,0.044,0.539,296532.0,0.938,E,0.771,-5.239,0.0339,145.012,0.576,0
Sammy Kershaw,Third Rate Romance,4GSN9c1phm6nwhYIelbyn7,44.0,0.584,0.808,201960.0,0.733,A#,0.0799,-9.262,0.0337,116.941,0.964,0
Khea,Screenshot,7JyI7nxaJ6Xr8kVxlCc7yu,65.0,0.483,0.745,204509.0,0.713,C#,0.339,-2.0,0.124,152.925,0.714,0
eufonius,光の雨,0E2f20CzCIQoDnvJTHNIN4,13.0,0.245,0.68,264402.0,0.784,D,0.114,-8.681,0.0672,80.009,0.161,0
Andrew Dice Clay,The Wedding - Live at Dangerfield's/1993,5260JVRk3qEHf7f3TjzJgT,13.0,0.512,0.699,244560.0,0.493,D,0.436,-9.938,0.835,105.648,0.598,0
Majid Jordan,Phases,3TOfqwEx5xzcOchDGEufD9,48.0,0.0335,0.792,217667.0,0.631,A#,0.107,-8.949,0.0617,118.85,0.18,0
Nick Di Paolo,Immigrants,1PDsFNgmqhkzn5cSOHYII1,13.0,0.702,0.622,173465.0,0.855,G#,0.686,-9.017,0.942,125.973,0.29,0
Wolfgang Amadeus Mozart,"La clemenza di Tito, K. 621, Act II: Ecco il punto",2WWqgMjPdFVeYGOnHY8Unu,0.0,0.985,0.364,151547.0,0.0293,G,0.0927,-27.581,0.0543,79.904,0.0399,0
Wynonie Harris,Quiet Whiskey,5RLFoD79OEJb9LfuriYGEh,30.0,0.468,0.677,147840.0,0.717,G#,0.229,-8.574,0.0839,100.144,0.924,0
Rotimi,Lotto,26jWgq0AwAxYCG3DvAVDYE,44.0,0.00737,0.725,207834.0,0.532,E,0.533,-7.927,0.215,90.042,0.351,0
Lil Baby,My Jeans (Lil Baby & Gunna feat. Young Thug),4T7cJdrTRqOBESPYfvfj2x,61.0,0.118,0.624,196448.0,0.72,B,0.54,-5.894,0.139,100.613,0.354,0
Marcin Przybyłowicz,Cave Theme,32pOuv9o2DnGGKHwvStlFA,30.0,0.178,0.53,130909.0,0.304,G,0.111,-18.197,0.0307,132.155,0.16,0
Lil Uzi Vert,Top,55Q46o5adtSobImSKrrlqW,68.0,0.193,0.776,236000.0,0.762,C,0.18,-4.356,0.216,120.039,0.678,0
Eugene McDaniels,Sagittarius Red,1jriMCli0AQnb3NHtLBTNW,35.0,0.0193,0.378,182667.0,0.537,C,0.0786,-10.849,0.0507,129.71,0.166,0
The Lone Bellow,You Never Need Nobody,7bdsD2f0LtNJjRo3JNM850,39.0,0.31,0.378,289840.0,0.452,G,0.146,-8.138,0.0385,112.851,0.497,0
Kimbo Children's Music,Bean Bag Crab Walk (Instrumental),5QSyq35nOmsQo85CmfLMWd,0.0,0.0331,0.877,180253.0,0.269,C,0.213,-19.677,0.0983,124.98,0.967,0
Cody Johnson,Ride With Me,0MbcutYUIQAtgtlLRHS6Cl,56.0,0.177,0.626,215600.0,0.813,G,0.0986,-4.548,0.0257,97.946,0.461,0
Jeff Beal,House Of Cards Main Title Season 2,5VtjeTFPjh8O4XhweK1VQa,29.0,0.189,0.422,198573.0,0.392,A,0.11,-15.6,0.0278,99.264,0.201,0
Bettye LaVette,Don’t Fall Apart On Me Tonight,7es4Ylz21gkW6BeHdE77wI,35.0,0.4,0.662,306747.0,0.476,C,0.0886,-8.202,0.102,145.313,0.487,0
Skillet,Circus for a Psycho,3AhEF2J0fy33PdGYEkzqm2,51.0,0.00424,0.519,271933.0,0.971,G,0.651,-3.403,0.0977,138.059,0.49,0
Phoenix,Everything Is Everything,3pzJXZ1PW3l3B69PoTx5lC,52.0,0.0298,0.699,178613.0,0.814,F#,0.104,-7.628,0.0339,109.071,0.964,0
Soda Stereo,Nuestra Fe - Remasterizado 2007,6c8DcjaMvJJFxygPtJdp51,44.0,0.000207,0.485,396547.0,0.868,F,0.153,-8.266,0.0378,100.005,0.489,0
Logic,Yuck,0D5CXSUx8GOCHSY8KWgi9h,64.0,0.194,0.631,173693.0,0.805,B,0.132,-5.401,0.369,155.864,0.674,0
The Suffers,Peanuts,5DOoD2z5peGrexSSP25c5U,49.0,0.065,0.71,242845.0,0.594,C,0.0549,-6.564,0.113,92.661,0.749,0
Juice Music,Musical Chairs,0SuEuiZGrDiBEeRpNOG6lr,0.0,0.0563,0.74,79720.0,0.488,B,0.0836,-11.567,0.0711,209.97,0.972,0
Hillsong Worship,Stronger - Live At The Acer Arena,5m51OO5irIi2ZIk5ywCePh,42.0,0.0279,0.433,266067.0,0.592,C,0.364,-6.954,0.0276,140.932,0.276,0
José Carreras,Com he fet sempre (My Way),5M9QQBxwH8ybk3xOZEJei4,33.0,0.961,0.303,310973.0,0.157,C#,0.1,-14.964,0.0442,137.867,0.242,0
Steely Dan,Monkey In Your Soul,5gDlxeAf4yLkoFsQBUeYht,31.0,0.235,0.839,158707.0,0.658,E,0.0436,-9.902,0.0644,117.91,0.96,0
Omar Cunningham,She's Making Eyes at Me,1EdzDaCiq7hpr0gWHaC97Z,21.0,0.18,0.722,245994.0,0.4,D,0.092,-7.601,0.0425,79.975,0.655,0
Jamiroquai,Love Foolosophy - Remastered,50UTxh3b3tjzenOSu1lJYH,41.0,0.0138,0.793,225893.0,0.726,B,0.0801,-4.9,0.0827,129.021,0.904,0
Giacomo Puccini,"Puccini: Tosca, Act 1: ""Un tal baccano in chiesa!"" (Scarpia, Sagrestano, Spoletta) [Live]",3dnZ41EbxisclvrSBFWGX2,9.0,0.981,0.373,221227.0,0.278,C#,0.167,-15.319,0.0991,89.004,0.225,0
Strike Anywhere,To The World,0I2oT3gqKziuFi5sVELWUI,46.0,0.000324,0.295,202507.0,0.932,D,0.287,-4.914,0.121,160.774,0.734,0
Max Richter,Shimmering Clouds,1FROv8jwr3Gudrv2UeRCoY,37.0,0.979,0.152,75320.0,0.00579,A,0.104,-32.058,0.0433,80.154,0.034,0
Franz Lehár,"Das Land des Lächelns - Italian Version: ""Tu che m'hai preso il cor"" - Live",7F7mq6wdoSlhz4EUaDe1mf,21.0,0.979,0.202,218103.0,0.322,C#,0.4,-11.331,0.0364,90.297,0.256,0
Bonobo,All In Forms,4SxoponB2oxqjuOSNYhTjb,47.0,0.102,0.701,291733.0,0.557,A,0.164,-8.816,0.0291,109.995,0.586,0
Jordy Jill,NO DEMORES,6krOi2tlrnkSEdlKf8H2fY,33.0,0.0872,0.764,218086.0,0.808,B,0.101,-5.472,0.0507,106.063,0.869,0
Martina McBride,I'll Be Home for Christmas,4prnA7EHwsZoh0q1o5bWaY,37.0,0.567,0.263,192200.0,0.337,G,0.301,-9.404,0.0277,102.023,0.125,0
Soapbox Paradox,To Say Goodbye,6npmPfDAAltAOCAg8LWNmZ,20.0,0.000996,0.614,161750.0,0.824,A,0.0545,-7.679,0.0318,102.987,0.83,0
Led Zeppelin,Bring It on Home - Remastered,1rxD34LAtkafrMUHqHIV76,55.0,0.479,0.345,259741.0,0.461,A,0.0993,-12.063,0.0645,96.346,0.171,0
112,It's over Now,769geiA8btidGHda4BBDOJ,63.0,0.0106,0.66,264933.0,0.71,C#,0.0736,-4.541,0.0409,97.988,0.233,0
NIYARI計画,裏切り者のレクイエム ジョジョの奇妙な冒険 黄金の風 ORIGINAL COVER INST.Ver,0RCX77c7FBRpAnesUApHIB,2.0,0.00452,0.371,89251.0,0.832,G#,0.445,-5.215,0.0327,168.404,0.708,0
Hillsong Worship,Endless Light - Live,5efN8ryK23zFmRbzqMpJ9v,30.0,0.00648,0.451,258040.0,0.83,F,0.462,-4.789,0.0399,114.036,0.248,0
Jay Mohr,Marriage Counseling 101,3I5JcsHFkm6h2M0L8rp6Bs,15.0,0.873,0.589,172005.0,0.495,F#,0.377,-18.019,0.928,150.889,0.346,0
Jerry Folk,Futura,6MCojEamGcokjZPWOEgbbN,50.0,0.388,0.915,206916.0,0.46,A,0.258,-9.564,0.057,115.989,0.395,0
Orden Ogan,F.E.V.E.R,704ZuU3zDQLSsudsguPo6m,48.0,4.89e-05,0.395,264200.0,0.918,A#,0.126,-5.297,0.0728,94.155,0.21,0
